Trip ID,Route ID,Stop ID,Stop Sequence,Arrival Time (Epoch),Delay (Seconds)
1087869,440,66,17,1782724120,0
1087869,440,81,18,1782724186,0
1087869,440,100015,19,1782724215,0
1087869,440,104,20,1782724420,0
1087869,440,111,21,1782724455,0
1087869,440,118,22,1782724466,0
1087869,440,126,23,1782724512,0
1087869,440,133,24,1782724520,0
1087869,440,143,25,1782724542,0
1087869,440,157,26,1782724615,0
1087869,440,148,27,1782724675,0
1087869,440,142,28,1782724724,0
1087869,440,146,29,1782724771,0
1087869,440,162,30,1782724830,0
1087869,440,175,31,1782724901,0
1087869,440,192,32,1782724944,0
1087869,440,204,33,1782724992,0
1087869,440,100632,34,1782725074,0
1087869,440,100402,35,1782725114,0
1087869,440,101696,36,1782725152,0
1087869,440,235,37,1782725183,0
1087921,441,66,1,1782724036,0
1087921,441,81,2,1782724068,0
1087921,441,100015,3,1782724095,0
1087921,441,104,4,1782724267,0
1087921,441,100417,5,1782724291,0
1087921,441,100418,6,1782724308,0
1087921,441,117,7,1782724331,0
1087921,441,100200,8,1782724384,0
1087921,441,100198,9,1782724449,0
1087921,441,100196,10,1782724480,0
1087921,441,114,11,1782724541,0
1087921,441,120,12,1782724587,0
1087921,441,100195,13,1782724633,0
1087921,441,100193,14,1782724661,0
1087921,441,123,15,1782724703,0
1087921,441,135,16,1782724737,0
1087921,441,149,17,1782724794,0
1087921,441,159,18,1782724843,0
1087921,441,167,19,1782724877,0
1087921,441,170,20,1782724908,0
1087921,441,185,21,1782724951,0
1087921,441,191,22,1782724984,0
1087921,441,187,23,1782725033,0
1087921,441,186,24,1782725083,0
1087921,441,188,25,1782725132,0
1087921,441,195,26,1782725160,0
1087921,441,199,27,1782725203,0
1087921,441,213,28,1782725256,0
1087924,441,137,19,1782723376,0
1087924,441,127,20,1782723404,0
1087924,441,100192,21,1782723450,0
1087924,441,100194,22,1782723467,0
1087924,441,125,23,1782723507,0
1087924,441,116,24,1782723542,0
1087924,441,100197,25,1782723600,0
1087924,441,100199,26,1782723629,0
1087924,441,100201,27,1782723677,0
1087924,441,100292,28,1782723745,0
1087924,441,100777,29,1782723764,0
1087924,441,100825,30,1782723780,0
1087924,441,102,31,1782723800,0
1087924,441,100016,32,1782723932,0
1087924,441,80,33,1782723995,0
1087924,441,66,999,1782724053,0
1087930,441,236,1,1782724679,0
1087930,441,232,2,1782724738,0
1087930,441,101023,3,1782724817,0
1087930,441,100620,4,1782724859,0
1087930,441,227,5,1782724885,0
1087930,441,221,6,1782724917,0
1087992,442,236,1,1782723655,0
1087992,442,232,2,1782723720,0
1087992,442,101023,3,1782723807,0
1087992,442,100620,4,1782723854,0
1087992,442,227,5,1782723883,0
1087992,442,223,6,1782723960,0
1087992,442,228,7,1782724005,0
1087996,442,101313,11,1782723367,0
1087996,442,101311,12,1782723435,0
1087996,442,101309,13,1782723487,0
1087996,442,101306,14,1782723531,0
1087996,442,95,15,1782723576,0
1087996,442,100211,16,1782723636,0
1087996,442,100209,17,1782723660,0
1087996,442,100207,18,1782723685,0
1087996,442,100205,19,1782723735,0
1087996,442,100203,20,1782723759,0
1087996,442,153,21,1782723828,0
1087996,442,166,22,1782723848,0
1087996,442,176,23,1782723879,0
1087996,442,196,24,1782723929,0
1087996,442,198,25,1782723988,0
1087996,442,208,26,1782724033,0
1087996,442,211,27,1782724062,0
1087996,442,216,28,1782724083,0
1087996,442,218,29,1782724128,0
1087996,442,212,30,1782724164,0
1087996,442,215,31,1782724210,0
1087996,442,229,32,1782724245,0
1087996,442,224,33,1782724289,0
1087996,442,222,34,1782724323,0
1087996,442,225,35,1782724355,0
1087996,442,100621,36,1782724384,0
1087996,442,101024,37,1782724421,0
1087996,442,101696,38,1782724529,0
1087996,442,235,39,1782724561,0
1087996,442,242,999,1782724631,0
1088002,442,100328,30,1782723401,0
1088002,442,100,31,1782723401,0
1088002,442,87,32,1782723441,0
1088002,442,100777,33,1782723482,0
1088002,442,100825,34,1782723512,0
1088002,442,102,35,1782723534,0
1088002,442,100016,36,1782723705,0
1088002,442,80,37,1782723755,0
1088002,442,66,999,1782723786,0
1088003,442,66,1,1782724380,0
1088003,442,81,2,1782724435,0
1088003,442,100015,3,1782724466,0
1088003,442,104,4,1782724632,0
1088003,442,100417,5,1782724697,0
1088003,442,100418,6,1782724736,0
1088003,442,101631,7,1782724778,0
1088003,442,108,8,1782724824,0
1088003,442,100329,9,1782724870,0
1088003,442,82,10,1782724918,0
1088003,442,101313,11,1782725008,0
1088003,442,101311,12,1782725062,0
1088003,442,101309,13,1782725099,0
1088003,442,101306,14,1782725138,0
1088003,442,95,15,1782725185,0
1088003,442,100211,16,1782725240,0
1088003,442,100209,17,1782725269,0
1088014,450,100754,13,1782723393,0
1088014,450,100752,14,1782723443,0
1088014,450,100750,15,1782723736,0
1088014,450,100748,16,1782723804,0
1088014,450,100746,17,1782723863,0
1088014,450,100744,18,1782723960,0
1088014,450,101957,19,1782724290,0
1088014,450,101956,20,1782724334,0
1088014,450,102651,21,1782724363,0
1088014,450,102653,22,1782724436,0
1088014,450,102655,999,1782724514,0
1088079,451,231,2,1782723364,0
1088079,451,100401,3,1782723454,0
1088079,451,100405,4,1782723533,0
1088079,451,203,5,1782723577,0
1088079,451,160,6,1782723603,0
1088079,451,177,7,1782723642,0
1088079,451,151,8,1782723680,0
1088079,451,134,9,1782723722,0
1088079,451,128,10,1782723782,0
1088079,451,121,11,1782723858,0
1088079,451,112,12,1782723900,0
1088079,451,98,13,1782723924,0
1088079,451,101029,14,1782723978,0
1088079,451,101032,15,1782724058,0
1088079,451,101033,16,1782724124,0
1088079,451,101035,17,1782724169,0
1088079,451,101037,18,1782724228,0
1088079,451,101040,19,1782724285,0
1088079,451,100271,20,1782724328,0
1088079,451,100270,21,1782724407,0
1088079,451,20,22,1782724431,0
1088079,451,14,23,1782724456,0
1088079,451,22,24,1782724545,0
1088079,451,25,25,1782724601,0
1088079,451,39,26,1782724664,0
1088079,451,101048,27,1782724739,0
1088079,451,101045,28,1782724836,0
1088079,451,101042,29,1782724863,0
1088079,451,101044,30,1782724914,0
1088079,451,76,31,1782724947,0
1088079,451,55,32,1782725015,0
1088079,451,59,33,1782725057,0
1088095,451A,101043,7,1782723394,0
1088095,451A,101041,8,1782723421,0
1088095,451A,101046,9,1782723469,0
1088095,451A,101047,10,1782723514,0
1088095,451A,38,11,1782723548,0
1088095,451A,26,12,1782723595,0
1088095,451A,23,13,1782723637,0
1088095,451A,16,14,1782723678,0
1088095,451A,17,15,1782723702,0
1088095,451A,27,16,1782723728,0
1088095,451A,100430,17,1782723751,0
1088095,451A,101039,18,1782723815,0
1088095,451A,101038,19,1782723868,0
1088095,451A,101036,20,1782723920,0
1088095,451A,101034,21,1782723963,0
1088095,451A,101030,22,1782724019,0
1088095,451A,101028,999,1782724072,0
1088130,452,101122,23,1782723461,0
1088130,452,101120,24,1782723527,0
1088130,452,101118,25,1782723578,0
1088130,452,101077,26,1782723611,0
1088130,452,101079,27,1782723697,0
1088130,452,101075,28,1782723767,0
1088130,452,59,29,1782723823,0
1088130,452,66,30,1782723918,0
1088130,452,81,31,1782724025,0
1088130,452,100017,999,1782724062,0
1088131,452,100017,1,1782724680,0
1088131,452,80,2,1782724722,0
1088131,452,61,3,1782724800,0
1088131,452,100830,4,1782724879,0
1088131,452,101076,5,1782724952,0
1088131,452,101078,6,1782725078,0
1088131,452,101117,7,1782725160,0
1088131,452,101841,8,1782725184,0
1088131,452,101121,9,1782725217,0
1088131,452,101123,10,1782725253,0
1088131,452,39,11,1782725279,0
1088141,452,101058,22,1782723373,0
1088141,452,101056,23,1782723406,0
1088141,452,101054,24,1782723448,0
1088141,452,101052,25,1782723493,0
1088141,452,101050,26,1782723554,0
1088141,452,192,27,1782723610,0
1088141,452,204,28,1782723647,0
1088141,452,100632,29,1782723695,0
1088141,452,100402,30,1782723729,0
1088141,452,101696,31,1782723771,0
1088141,452,235,32,1782723803,0
1088141,452,242,999,1782723907,0
1088146,452,239,1,1782723600,0
1088146,452,231,2,1782723695,0
1088146,452,100401,3,1782723797,0
1088146,452,220,4,1782723850,0
1088146,452,205,5,1782723874,0
1088146,452,197,6,1782723946,0
1088146,452,101049,7,1782724001,0
1088146,452,101051,8,1782724046,0
1088146,452,101053,9,1782724094,0
1088146,452,101055,10,1782724144,0
1088146,452,101057,11,1782724190,0
1088146,452,101059,12,1782724221,0
1088146,452,101061,13,1782724256,0
1088146,452,85,14,1782724301,0
1088146,452,101063,15,1782724333,0
1088146,452,101065,16,1782724390,0
1088146,452,101068,17,1782724449,0
1088146,452,101070,18,1782724492,0
1088146,452,101072,19,1782724512,0
1088146,452,101046,20,1782724563,0
1088146,452,101047,21,1782724617,0
1088146,452,38,22,1782724654,0
1088146,452,101122,23,1782724748,0
1088146,452,101120,24,1782724782,0
1088146,452,101118,25,1782724829,0
1088146,452,101077,26,1782724872,0
1088146,452,101079,27,1782724990,0
1088146,452,101075,28,1782725125,0
1088146,452,59,29,1782725213,0
1088146,452,66,30,1782725311,0
1088159,452W,100017,1,1782723780,0
1088159,452W,80,2,1782723822,0
1088159,452W,61,3,1782723851,0
1088159,452W,100830,4,1782723961,0
1088159,452W,101076,5,1782724035,0
1088159,452W,101078,6,1782724116,0
1088159,452W,101117,7,1782724199,0
1088159,452W,101841,8,1782724224,0
1088159,452W,101121,9,1782724259,0
1088159,452W,101123,10,1782724296,0
1088159,452W,39,11,1782724379,0
1088159,452W,101048,12,1782724423,0
1088159,452W,101045,13,1782724470,0
1088159,452W,101071,14,1782724548,0
1088159,452W,101069,15,1782724549,0
1088159,452W,101067,16,1782724610,0
1088159,452W,101066,17,1782724657,0
1088159,452W,101064,18,1782724721,0
1088159,452W,83,19,1782724738,0
1088159,452W,101062,20,1782724783,0
1088159,452W,101060,21,1782724828,0
1088159,452W,101058,22,1782724858,0
1088159,452W,101056,23,1782724890,0
1088159,452W,101054,999,1782724971,0
1088175,461,101079,28,1782723414,0
1088175,461,101075,29,1782723482,0
1088175,461,59,30,1782723540,0
1088175,461,66,31,1782723683,0
1088175,461,81,32,1782723764,0
1088175,461,100016,999,1782723796,0
1088177,461,101117,7,1782723384,0
1088177,461,101841,8,1782723422,0
1088177,461,101121,9,1782723458,0
1088177,461,101123,10,1782723496,0
1088177,461,26,11,1782723582,0
1088177,461,101089,12,1782723655,0
1088177,461,101088,13,1782723729,0
1088177,461,101087,14,1782723759,0
1088177,461,101086,15,1782723821,0
1088177,461,101085,16,1782723862,0
1088177,461,101084,17,1782723896,0
1088177,461,101083,18,1782723958,0
1088177,461,101082,19,1782724019,0
1088177,461,101081,20,1782724053,0
1088177,461,101080,21,1782724093,0
1088177,461,22,22,1782724163,0
1088177,461,25,23,1782724189,0
1088177,461,101122,24,1782724241,0
1088177,461,101120,25,1782724274,0
1088177,461,101118,26,1782724315,0
1088177,461,101077,27,1782724337,0
1088177,461,101079,28,1782724417,0
1088177,461,101075,29,1782724477,0
1088177,461,59,30,1782724562,0
1088177,461,66,31,1782724656,0
1088177,461,81,32,1782724692,0
1088177,461,100016,999,1782724716,0
1088184,462,100016,999,1782724740,0
1088184,462,80,2,1782724787,0
1088184,462,61,3,1782724860,0
1088184,462,100830,4,1782724915,0
